addy,lon,lat
"1087 E Park Blvd, Boise, ID",-116.1872309,43.6021642
"12273 W McMillan Rd, Boise, ID",-116.3353508,43.6481218
"735 S 200 W Ste 1, Blanding, UT",-109.4808973,37.6149678
"1595 N Mandalay Rd, Salt Lake City, UT",-111.9463106,40.8038222
"4403 Harrison Blvd  Ste A-700, Ogden, UT",-111.9532387,41.1827237
"520 Medical Dr  Ste 300, Bountiful, UT",-111.8706255,40.8861874
"139 River Vista Pl Ste 106C, Twin Falls, ID",-114.4786485,42.5985145
"2995 N Cole Rd Ste 225, Boise, ID",-116.2750951,43.6319739
"1007 W Orchard Ave, Nampa, ID",-116.5937288,43.5901687
"3184 W 9000 S, West Jordan, UT",-111.9669744,40.5877439
"24 S 1100 E  Ste 305, Salt Lake City, UT",-111.8600843,40.7688423
"13348 S Markel Center Dr  Ste 220, Riverton, UT",-111.9391023,40.521893
"4850 N Rosepoint Wy Ste 100, Boise, ID",-116.3596704,43.6491348
"26 W Main St Ste 3A, Hyrum, UT",-111.8559736,41.6343159
"601 E Center St, Panguitch, UT",-112.4241639,37.8232365
"415 Center St, Panguitch, UT",-112.4275865,37.8231239
"2975 W Executive Pkwy Ste 125, Lehi, UT",-111.8973964,40.4274124
"2850 N 2000 W Ste 107, Farr West, UT",-112.0272563,41.3087549
"984 Medical Dr Ste 3, Brigham City, UT",-112.0272989,41.4903194
"1551 Renaissance Towne Dr Ste 440, Bountiful, UT",-111.8875067,40.874039
"1992 W Antelope Dr Ste 1D, Layton, UT",-112.0044182,41.0895626
"1448 N 2000 W Ste 7, Clinton, UT",-112.0636448,41.1350062
"754 S Main St, St. George, UT",-113.5842891,37.0959823
"1399 S 700 E Ste 16, Salt Lake City, UT",-111.870633,40.7390893
"500 W Idaho St Ste 200, Boise, ID",-116.1992713,43.6148563
"2288 N Merritt Creek Loop Ste 100, Coeur d'Alene, ID",-116.8032641,47.6922518
"3130 W Maple Loop, Lehi, UT",-111.899384,40.4313522
"79 W 900 N Ste D, Springville, UT",-111.6124221,40.1787065
"2098 E 230 S, Spanish Fork, UT",-111.6192605,40.10652470000001
"245 W Hwy 198 Ste 5, Salem, UT",-111.6866099,40.0494953
"395 Cougar Blvd Ste 502, Provo, UT",-111.6654165,40.2486826
"10074 W Fairview Ave Ste 150, Boise, ID",-116.3073332,43.6201312
"5246 N Eagle Rd, Boise, ID",-116.3533821,43.6521715
"10654 River Heights Dr Ste 310, South Jordan, UT",-111.9737409,40.5575769
"2645 N Cole Rd Ste E, Boise, ID",-116.2750677,43.6289762
"850 W Ironwood Dr Ste 101B, Coeur d'Alene, ID",-116.7959238,47.6940078
"3430 E Flamingo Rd #234, Las Vegas, NV",-115.1004408,36.1157958
"1841 E Riverside Dr Ste 101, St. George, UT",-113.5441845,37.0889708
"1075 S 500 W, Bountiful, UT",-111.890981,40.8786289
"840 Pinnacle Ct Bldg 11 Ste 102, Mesquite, NV",-114.0696304,36.8203587
"1593 N Redwood Rd Ste 2, Saratoga Springs, UT",-111.9175371,40.3916298
"162 S North County Blvd, American Fork, UT",-111.7696831,40.3734485
"9260 W. Sunset Rd Suite 270, Las Vegas, NV",-115.2944543,36.0713406
"3131 W Charleston Blvd Ste 150, Las Vegas, NV",-115.1844232,36.1585492
"6170 N DURANGO DR STE 130, Las Vegas, NV",-115.2814024,36.2746
"2650 N Tenaya Way 308, Las Vegas, NV",-115.2495133,36.2077956
"4424 S Eastern Ave, Las Vegas, NV",-115.118275,36.1089055
"4418 W Charleston Blvd, Las Vegas, NV",-115.2010078,36.159284
"3227 E Warm Springs Rd Ste 300, Las Vegas, NV",-115.1033573,36.0567401
"2865 Siena Heights Dr. Ste 140, Henderson, NV",-115.1138508,36.0032199
"2430 W. Horizon Ridge Pkwy, Henderson, NV",-115.0926088,36.0062318
"7455 W. Washington Ave # 160, Las Vegas, NV",-115.2558653,36.1791833
"6370 S Fort Apache Dr, Las Vegas, NV",-115.2976858,36.073466
"1145 S 800 E Ste 129, Orem, UT",-111.6752865,40.2761173
"45 W Sego Lily Ste 312, Sandy, UT",-111.8925068,40.5691301
"1174 E Graystone Way Ste 3, South Salt Lake, UT",-111.8571688,40.71084
"408 E Rome Dr, Washington, UT",-113.5748264,37.04827909999999
"321 N Mall Dr Ste F202, St. George, UT",-113.5441223,37.1137014
"3035 S Maryland Pkwy Ste 100, Las Vegas, NV",-115.1376286,36.1355611
"1441 Ute Blvd Ste 220, Park City, UT",-111.5392452,40.724172
"131 E Main Ste 3, Salina, UT",-111.8577547,38.9579436
"66 E. State Rd, Pleasant Grove, UT",-111.7398438,40.358078
"1784 W Stinger Rd, McCammon, ID",-112.267568,42.592954
"915 Parkcentre Way Ste 7, Nampa, ID",-116.5916341,43.6004025
"323 W Pine Ave, Meridian, ID",-116.3979692,43.6117235
"47 W 9000 S Ste 1, Sandy, UT",-111.8927821,40.5879929
"4948 W Kootenai St Ste 100, Boise, ID",-116.2428816,43.5936637
"3943 E Pony Express Pkwy St 120, Eagle Mountain, UT",-111.9684989,40.3622021
"1673 W Shoreline Dr Ste 180, Boise, ID",-116.2218409,43.6175182
"3300 N Running Creek Way Ste A1, Lehi, UT",-111.8299154,40.4299583
"145 E 900 S Ste 6, Salt Lake City, UT",-111.8866749,40.7499824
"97 S Professional Way Ste 2, Payson, UT",-111.7127912,40.0432073
"826 N 100 E Ste 1A, Spanish Fork, UT",-111.6519474,40.1206466
"8537 S Redwood Rd Ste C, West Jordan, UT",-111.9374858,40.5961165
"5368 Ponderosa Ln, Stansbury Park, UT",-112.3097008,40.6266302
"2255 N University Pkwy Ste 37, Provo, UT",-111.6702241,40.2633991
"2961 W Maple Loop Dr Ste 110, Lehi, UT",-111.8968688,40.4316995
"5121 Cottonwood St Ste 130, Murray, UT",-111.8918515,40.6594122
"3650 N University Ave Ste 150, Provo, UT",-111.6575281,40.2819394
"635 N 900 W, Salt Lake City, UT",-111.9171062,40.783417
"802 Bamberger Dr Ste A, American Fork, UT",-111.7760452,40.3731121
"230 N 1680 E Ste D-1, St George, UT",-113.5471116,37.112317
"1883 Wildwood St Ste F, Boise, ID",-116.320599,43.621949
"5748 Adams Ave Pkwy Ste B, Washington Terrace, UT",-111.9702395,41.1590598
"370 E South Temple Ste 580, Salt Lake City, UT",-111.880192,40.7689663
"25 N 2000 W Ste B, Hurricane, UT",-113.2899484,37.1752607
"9192 S 300 W Ste 19, Sandy, UT",-111.9012296,40.5839545
"775 Pole Ln Rd W Ste 112, Twin Falls, ID",-114.4962045,42.59126089999999
"9850 St. Lukes Dr, Nampa, ID",-116.5903088,43.6173907
"2995 N Cole Rd Ste 230, Boise, ID",-116.2750951,43.6319739
"1020 W Franklin St Ste 110, Boise, ID",-116.2020837,43.6220311
"1055 N 300 W STE 401, Provo, UT",-111.6650641,40.24794
"6910 S Highland Dr, Cottonwood Heights, UT",-111.8356655,40.6258565
"6550 S Millrock Dr Ste 125, Salt Lake City, UT",-111.801583,40.63215460000001
"491 S Orem Blvd, Orem, UT",-111.6934355,40.287827
"1220 N Main St Ste 4, Springville, UT",-111.6099873,40.1841018
"195 W Main St STE 208, Lehi, UT",-111.8520862,40.3877069
"3311 N University Ave Ste 100, Provo, UT",-111.6590927,40.2784823
"450 N University Ave Ste 202, Provo, UT",-111.6583212,40.2398129
"3784 W Valley View Dr Ste A, Cedar Hills, UT",-111.7487501,40.4030363
"4055 Spencer St Suite 118, Las Vegas, NV",-115.1292695,36.1156835
"6166 S Sandhill Rd Ste 108, Las Vegas, NV",-115.0911262,36.077385
"1492 Antelope Dr Ste 125, Layton, UT",-111.9937465,41.0898578
"990 Medical Dr Ste UL-1, Brigham City, UT",-112.0252608,41.4901072
"95 S 100 E STE 300, Payson, UT",-111.73041,40.0426267
"265 E 8800 S, Spanish Fork, UT",-111.6480231,40.0715416
"1883 Wildwood St Ste C, Boise, ID",-116.320599,43.621949
"5781 W Sahara Ave, Las Vegas, NV",-115.2203801,36.1435062
"1353 N 1075 W, Farmington, UT",-111.9106325,41.0027096
"5121 S Cottonwood Ste 170, Murray, UT",-111.891794,40.6590658
"5751 S Fort Apache Rd Ste A, Las Vegas, NV",-115.2999177,36.084111300000004
"4064 S Highland Dr, Millcreek, UT",-111.8442486,40.6831914
"3350 W Americana Terrace Ste 210, Boise, ID",-116.2229109,43.6156667
"4275 S Burnham Ave, Las Vegas, NV",-115.1243437,36.1117289
"4421 Harrison Blvd Ste H 6, Ogden, UT",-111.9505042,41.1821411
"7625 S 3200 W Ste 2, West Jordan, UT",-111.9667433,40.6127142
"5495 S 4015 W Unit 18156, Salt Lake City, UT",-111.98625,40.6510915
"3507 N University Ave Ste 375A, Provo, UT",-111.6590418,40.2798073
"1172 E 100 N Ste 10, Payson, UT",-111.712931,40.0445941
"220 W Georgia Ave, Nampa, ID",-116.5745721,43.55688740000001
"7221 W. Charleston Blvd., Las Vegas, NV",-115.2513912,36.1586295
"9176 S 300 W Ste 21, Sandy, UT",-111.9011466,40.5843821
"1750 N Wymount Terrace, Provo, UT",-111.6422135,40.2574206
"12260 S River Heights Dr, South Jordan, UT",-111.9815067,40.54427370000001
"9192 S 300 W Ste 21, Sandy, UT",-111.9011252,40.583955
"8821 S Redwood Rd Ste A1, West Jordan, UT",-111.9372251,40.5910942
"1188 Sportsplex Dr Ste 203, Kaysville, UT",-111.9624009,41.04408340000001
"2184 Channing Way PMB 157, Idaho Falls, ID",-111.9919449,43.4776173
"2363 Hill Field Rd Ste 6, Layton, UT",-111.9743535,41.0947408
"201 W Layton Parkway STE 2A, Layton, UT",-111.9686674,41.0523124
"770 S Highway 99, Fillmore, UT",-112.3237027,38.9708028
"1 Breakthrough Way Ste 300, Las Vegas, NV",-115.3211226,36.1210815
"1291 W 12600 S Ste 103, Draper, UT",-111.9286462,40.5214841
"169 N Gateway Dr, Providence, UT",-111.829731,41.7112629
"5300 S Adams Pkwy Ste 1, Ogden, UT",-111.9686072,41.1682716
"7221 W. Charleston Blvd, Las Vegas, NV",-115.2513912,36.1586295
"653 TOWN CENTER DR STE 412, LAS VEGAS, NV",-115.315854,36.1806127
"9850 W St Luke Dr Ste 270, Nampa, ID",-116.5903087,43.6173907
"1172 East 100 North #10, Payson, UT",-111.712931,40.0445941
"545 N benjamin Ln Ste 185, Boise, ID",-116.2888199,43.6098539
"1701 Wellness Way Ste 200A, Las Vegas, NV",-115.164176,36.16154119999999
"1701 Bearden Dr Ste 200, Las Vegas, NV",-115.1391009,36.171563
"1220 North Main Street Bldg.4, Springville, UT",-111.6099873,40.1841018
"853 W Center Street, Orem, UT",-111.7160507,40.2969079
"1220 N Main Street Ste 10, Springville, UT",-111.60964800000001,40.183574900000004
"2300 S Orchard St Ste C, Boise, ID",-116.2432193,43.5816458
"990 S Medical Dr  GL3, Brigham City, UT",-112.0252608,41.4901072
"1291 Express Way Ln, Spanish Fork, UT",-111.6325822,40.123019
"15 N 3829 E, Rigby, ID",-111.9149681,43.67241190000001
"201 Layton Pkwy ste 2B, Layton, UT",-111.9674183,41.054342
"170 S Intersate Plaza Ste 100, Lehi, UT",-111.831691,40.3869922
"3375 W Mayflower Way Ste A, Lehi, UT",-111.902963,40.4399217
"1425 S State St, Orem, UT",-111.6828312,40.2709721
"628 E State St Ste 4, Lehi, UT",-111.8397607,40.3933544
"8760 S Maryland Pkwy Ste 105, Las Vegas, NV",-115.1342342,36.030318
"3535 Lincoln Ave, Ogden, UT",-111.9771607,41.1991956
"370 E S Temple Ste 550, Salt Lake City, UT",-111.8802165,40.76896199999999
"6033 Fashion Point Dr, Ogden, UT",-111.9365527,41.1529932
"6033 Fashion Point Dr, South Ogden, UT",-111.9365527,41.1529932
"265 N Main St Ste 104, Spanish Fork, UT",-111.6550323,40.1131854
"7010 Smoke Ranch Rd Ste 120, Las Vegas, NV",-115.2465003,36.2037476
"395 W Cougar BLVD STE 704, Provo, UT",-111.6654165,40.2486826
"237 26th Street, Ogden, UT",-111.9753681,41.217635
"11075 S State St Ste 13, Sandy, UT",-111.8895506,40.5507173
"5272 Canterbury St, Pocatello, ID",-112.4539701,42.9290565
"3263 S Hwy 89 Ste 200 A, Bountiful, UT",-111.9016175,40.85402089999999
"3300 N Triumph Blvd  Ste 500, Lehi, UT",-111.8795848,40.429155
"6550 S Millrock Dr Ste 250, Holladay, UT",-111.8015848,40.6321991
"3875 E Overland Rd Ste 1E, Meridian, ID",-116.346216,43.5897369
"1140 36th St Ste 204, Ogden, UT",-111.950515,41.19816429999999
"825 E 4800 S Ste 133, Murray, UT",-111.8678044,40.6657002
"761 N Redwood Rd Ste 120, North Salt Lake, UT",-111.9303195,40.8549567
"9571 S 700 Ste 101, Sandy, UT",-111.871389,40.577547
"2995 N Cole Rd  200 B, Boise, ID",-116.2750951,43.6319739
"5440 W, Sahara Ave Suite #202, Las Vegas, NV",-115.2155168,36.145196
"5426 Vegas Dr. Suite A, Las Vegas, NV",-115.2158944,36.1885153
"1301 Berth Howe Ave Ste 1, Mesquite, NV",-114.1165305,36.8090914
"1416 N Redwood Rd Ste B, Saratoga Springs, UT",-111.916261,40.3884177
"1092 Eastland Dr N, Twin Falls, ID",-114.4391869,42.5808696
"1441 Northeast 10th Ave, Payette, ID",-116.9251723,44.0580727
"515 S 700 E Ste 2D, Salt Lake City, UT",-111.8703661,40.7578479
"4832 S Highland Dr, Salt Lake City, UT",-111.8397426,40.6639296
"893 E 9400 S, Sandy, UT",-111.8660881,40.58147839999999
"3350 W Americana Ter Ste 210B, Boise, ID",-116.2229058,43.6156695
"5135 Camino Al Norte Ste 150, North Las Vegas, NV",-115.154134,36.253741
"727 Fairview Dr Ste A, Carson City, NV",-119.760634,39.1496401
"7220 S. Cimarron Rd. Ste 100, Las Vegas, NV",-115.2694121,36.056969
"848 N 980 W, Orem, UT",-111.7180607,40.3128334
"2891 E Mall Dr Ste 200, St. George, UT",-113.5248545,37.0969048
"888 W Bonneville Ave, Las Vegas, NV",-115.1544768,36.16703040000001
"1550 W Craig Rd Ste 220, North Las Vegas, NV",-115.1626995,36.24022739999999
"521 Carrie Rex Ave, Melba, ID",-116.5291915,43.37840689999999
"3350 W Americana Terrace Ste 360B, Boise, ID",-116.2229058,43.6156695
"4232 N Waterford Pl, Boise, ID",-116.2508751,43.6586618
"948 N 1300 W, St. George, UT",-113.6115105,37.1245123
"230 N 1680 E Ste T-2, St. George, UT",-113.5470957,37.1123021
"910 E 100 N Ste 125, Payson, UT",-111.7172151,40.044083
"1355 N Main Ste 1, Bountiful, UT",-111.8796492,40.9039539
"633 N. Decatur Blvd. Ste A, Las Vegas, NV",-115.2066548,36.1795611
"3527 s Federal Way Ste 103-426, Boise, ID",-116.1875233,43.56802829999999
"97 S Professional Way STE 2, Payson, UT",-111.7127912,40.0432073
"74 E 1st S, Rexburg, ID",-111.781309,43.8236384
"168 E 100 S Ste 202, St. George, UT",-113.5799028,37.1061353
"52 S 850 W Ste 103, Hurricane, UT",-113.3050624,37.1755663
"1811 E Karcher Rd, Nampa, ID",-116.548135,43.60413
"2230 N University Parkway Ste 5B, Provo, UT",-111.6653971,40.2631512
"95 S 100 E Ste 205, Payson, UT",-111.73041,40.0426267
"141 E 5600 S Ste 110, Murray, UT",-111.8862957,40.6503483
"1256 S State St Ste 201, Orem, UT",-111.6854983,40.2742006
"2727 N Washington Blvd Ste #301, North Ogden, UT",-111.9690343,41.3093814
"181 S 600 W Bldg 3A Bay 1, Ogden, UT",-111.9925904,41.2599366
"330 S. Lola Ln. Suite 200, Pahrump, NV",-116.0239666,36.2118049
"819 E Market Place Dr 3rd FL, Spanish Fork, UT",-111.6401826,40.1307526
"250 E 300 S Ste 110, Salt Lake City, UT",-111.883926,40.762471
"8425 S EASTERN AVE, Las Vegas, NV",-115.1192015,36.0365596
"5110 W SAHARA AVE, Las Vegas, NV",-115.2117956,36.145616
"12449 S Creek Meadow Rd, Riverton, UT",-111.9803783,40.5249634
"11618 S. State St. #1604, Draper, UT",-111.8913661,40.5402385
"150 E 200 N Ste E, Logan, UT",-111.8311009,41.7347111
"3152 N University Ave, Provo, UT",-111.6566635,40.2755461
"501 S Chipeta Way, Salt Lake City, UT",-111.8230027,40.7588115
"1404 W State Rd Ste 208, Pleasant Grove, UT",-111.7611323,40.3687099
"18406 W White Quest Dr, Cedar Valley, UT",-112.1038024,40.2866061
"18406 W Whie Quest Dr, Cedar Fort, UT",-112.1038061,40.2871712
"2028 W 2220 N, Clinton, UT",-112.0651959,41.14612169999999
"98 Poplar St - OB/GYN, Blackfoot, ID",-112.3468849,43.1930542
"519 W State Rd Ste 102, Pleasant Grove, UT",-111.7483871,40.3618805
"9130 S State St Ste 125, Sandy, UT",-111.8914716,40.5856634
"2901 Bluegrass Blvd Ste 200-20, Lehi, UT",-111.8958907,40.4351949
"392 Bayside Dr, Saratoga Springs, UT",-111.9055555,40.3492269
"240 E Promontory Ste 237, Farmington, UT",-111.9064234,40.9844585
"3409 W 12600 S Ste 230, Riverton, UT",-111.9722048,40.5218543
"4950 W Sahara Ave Ste 100B, Las Vegas, NV",-115.2080914,36.1447199
"6525 N Decatur Blvd Ste 150B, Las Vegas, NV",-115.2070253,36.2788458
"366 W Lake Mead Pkwy Ste 100, Henderson, NV",-114.994731,36.0366767
"3140 S Durango Dr Ste 100B, Las Vegas, NV",-115.2783179,36.1323509
"1135 Vitality Dr Ste 120, Henderson, NV",-115.0346766,36.0729866
"4310 W. Cheyenne Ave #100, North Las Vegas, NV",-115.1979476,36.2179082
"5373 S Green Ste 400, Murray, UT",-111.9044104,40.6539614
"5495 S 500 E, Ogden, UT",-111.9705021,41.1632597
"600 W Sunset Dr Ste 102, Henderson, NV",-115.0189998,36.0642682
"4408 E Pony Express Pkwy Ste A, Eagle Mountain, UT",-111.9591234,40.3621244
"855 N Capital Ave Ste 1, Idaho Falls, ID",-112.0395888,43.4975584
"30 N 1900 E Ste 4A330, Salt Lake City, UT",-111.8357217,40.7705157
"500 S. Rancho Dr. Suite 12, Las Vegas, NV",-115.173631,36.1652995
"5848 S 300 E Bldg 3 Ste 120, Murray, UT",-111.8834631,40.6441568
"3325 N University Ave Ste 275, Provo, UT",-111.6586908,40.279035
"5320 S Rainbow Blvd #150, Las Vegas, NV",-115.2421099,36.0917976
"1455 Gwen Dr, Pocatello, ID",-112.4700392,42.8617894
"666 Cheyenne Ave, Pocatello, ID",-112.4086425,42.8201688
"5689 S Redwood Rd 27, Taylorsville, UT",-111.9359564,40.6472684
"211 N Whitley Dr Ste 4, Fruitland, ID",-116.9242567,44.0125649
"2313 Park Ave Ste 6, Burley, ID",-113.8018817,42.5243228
"221 E 25th St, Ogden, UT",-111.9754909,41.22041189999999
"390 N  Main, Bountiful, UT",-111.8801854,40.8932411
"90 W 500 S Ste 214, Bountiful, UT",-111.882681,40.8845161
"653 N TOWN CENTER DR, Las Vegas, NV",-115.3155206,36.180788
"8530 W. Sunset Rd. Suite 250, Las Vegas, NV",-115.2777234,36.0714578
"8551 W Lake Mead Blvd Ste 180, Las Vegas, NV",-115.2817742,36.1982223
"4676 Summerwood Dr, Bountiful, UT",-111.8783364,40.8373022
"837 S 500 W Ste 102, Woods Cross, UT",-111.8916601,40.8800193
"939 W Beacon St, Boise, ID",-116.1925781,43.5981402
"151 N 4th Ave Ste A, Pocatello, ID",-112.4455642,42.866219
"263 Country Club Dr #102, Stansbury Park, UT",-112.2915213,40.630597
"275 W Locust St St A, Shelley, ID",-112.1275989,43.378246
"3196 S Maryland Pkwy Ste 411, Las Vegas, NV",-115.1358174,36.131929
"2782 S 5600 W Ste 101, West Valley City, UT",-112.0259562,40.7095692
"2965 S. Jones Blvd Ste A, Las Vegas, NV",-115.225686,36.1357171
"2921 N Tenaya Way, Las Vegas, NV",-115.2510207,36.2141722
"501 S. Rancho Dr. Ste E27, Las Vegas, NV",-115.1709868,36.1649363
"822 S 1040 W, Payson, UT",-111.7509713,40.0308867
"75 S 100 E STE 2-D, St. George, UT",-113.580707,37.1069931
"923 SAN EDUARDO AVE, Henderson, NV",-114.951768,35.9945461
"11762 State St, Draper, UT",-111.8923508,40.5376554
"1016 E Chicago St Ste 105, Caldwell, ID",-116.6815586,43.6667037
"95 W Centa Ave, Hayden, ID",-116.7874763,47.7471803
"1325 E Browning Ave, Salt Lake City, UT",-111.8539062,40.635539
"48 N 110 E, American Fork, UT",-111.8475835,40.4094078
"4531 W Partridgehill Ln Ste F-110, Riverton, UT",-111.9989188,40.5085684
"3741 S 12600 S Ste 100, Riverton, UT",-111.9663764,40.5223362
"5045 N Rosepoint Way, Boise, ID",-116.3611546,43.6504784
"6126 W State St, Boise, ID",-116.2651878,43.6605157
"780 S 2000 W Bldg F-2, Syracuse, UT",-112.0650561,41.10159530000001
"324 E 10th Ave #100, Salt Lake City, UT",-111.880566,40.779922
"1095 W South Jordan Pkwy, South Jordan, UT",-111.9218501,40.5607643
"491 E Riverside Dr Ste 1A, St. George, UT",-113.5726641,37.0866225
"2645 N Cold Rd Ste F, Boise, ID",-116.2750677,43.6289762
"2301 N 36th St Ste 102, Boise, ID",-116.2343853,43.64104
"315 Elm Street  Ste 310, Caldwell, ID",-116.7013805,43.65311020000001
"291 N Milwaukee St STE A-3, Boise, ID",-116.2849768,43.6074306
"509 S Middleton Rd Ste 104, Middleton, ID",-116.6167766,43.7020835
"509 S Middleton Rd, Middleton, ID",-116.6167766,43.7020835
"2303 Park Ave, Burley, ID",-113.8014562,42.5243559
"330 N Sandhill Blvd Ste F, Mesquite, NV",-114.0641307,36.8084168
"870 E 9400 S Ste 100, Sandy, UT",-111.8666652,40.5793741
"545 S Woodruff Ave, Ammon, ID",-111.999066,43.4929217
"3585 N University Ave Ste 300, Provo, UT",-111.6589574,40.2810087
"361 E 1200 S, Orem, UT",-111.6861728,40.2751249
"315 E Elm St Ste 200, Caldwell, ID",-116.6946733,43.6541716
"104 9th Ave S Ste A5, Nampa, ID",-116.5627486,43.5806055
"1660 W Antelope Dr Ste 320, Layton, UT",-111.9964624,41.0895361
"1513 N. Hill Field Rd. STE 1-005, Layton, UT",-111.9740732,41.0817578
"700 S Highway 99, Fillmore, UT",-112.3572022,38.9537915
"2470 Saint Rose Prkwy Ste 302, Henderson, NV",-115.1016034,36.0191352
"437 E 1000 S Ste 200, Pleasant Grove, UT",-111.7312888,40.3530607
"12243 Draper Gate Dr Ste 105, Draper, UT",-111.8523743,40.5285847
"879 S Orem Blvd Ste 1, Orem, UT",-111.6901616,40.2810895
"5870 W 10400 N Ste C, Highland, UT",-111.7992995,40.4221908
"349 W Bacall Dr, Meridian, ID",-116.3968641,43.6584548
"6126 W State St Ste 206, Boise, ID",-116.2651877,43.6605147
"550 E 1400 N STE T, Logan, UT",-111.8195972,41.7565316
"875 S Vanguard Wy Ste 310, Meridian, ID",-116.4315021,43.5965042
"875 S Vanguard Wy Ste 300, Meridian, ID",-116.4317811,43.5964828
"3035 S Maryland Pkwy Ste 110, Las Vegas, NV",-115.1373436,36.1355411
"1223 S Maryland Pkwy, Las Vegas, NV",-115.1364394,36.155537
"459 W Main St, Boise, ID",-116.1996346,43.6134801
"665 John Adams Pkwy, Idaho Falls, ID",-112.0200195,43.4939872
"800 E Park Blvd 7th Fl, Boise, ID",-116.1894073,43.6043313
"1404 Pomerelle Ave, Burley, ID",-113.7787051,42.5354859
"303 2nd Ave S, Nampa, ID",-116.5726457,43.5844338
"5820 S. Pecos Rd. Ste 100, Las Vegas, NV",-115.1004455,36.0837865
"181 Medical Tower Dr, Murray, UT",-111.8856292,40.644082
"189 S State Street Ste 235A, Clearfield, UT",-112.0227657,41.111428
"736 W Riverdale Rd, Riverdale, UT",-111.9968344,41.180543
"5202 S Freeway Park Dr, Riverdale, UT",-112.0192605,41.1691145
"1784 Uinta Wy Ste E2, Park City, UT",-111.5419295,40.72426460000001
"275 W Locust Ste Ste A, Shelley, ID",-112.1275989,43.378246
"1350 N 500 E, North Logan, UT",-111.8224515,41.755996
"2265 Teton Plz, Idaho Falls, ID",-111.9889847,43.4775771
"1729 Sidewinder Dr, Park City, UT",-111.4993896,40.6630637
"2775 S. Jones Blvd Ste 101, Las Vegas, NV",-115.2255664,36.1389145
"3151 E Greenhurst RD, Nampa, ID",-116.5321366,43.5457914
"1300 S US-189, Heber City, UT",-111.4169063,40.4908089
